id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action,action_type,action_detail,device_type,secs_elapsed
46,1,24,0,0,0,0,0,0,0,0,2,0,1,0,10,2,0
10,0,24,0,0,1,7,0,2,0,0,2,2,42,1,12,2,0
118,1,23,1,0,0,0,0,3,0,0,1,0,25,0,22,2,28789
75,1,29,0,12,0,4,2,0,3,4,5,0,0,4,10,4,4868
26,0,25,1,0,0,2,5,3,0,0,6,3,6,4,10,1,0
72,1,27,1,0,0,3,0,2,0,0,0,0,11,0,7,2,4283
97,1,66,1,0,0,1,1,2,0,1,4,0,5,1,4,3,5348
9,1,40,0,0,0,1,1,2,0,1,0,0,5,3,7,3,0
40,1,38,0,0,4,0,0,1,0,0,1,0,4,1,28,2,261
119,0,36,0,0,0,3,0,0,0,0,3,2,2,1,3,2,0
76,1,68,1,0,0,1,1,2,0,1,4,2,1,1,8,3,11829
42,0,22,0,0,0,0,0,1,0,0,0,0,6,0,4,2,926
37,1,65,1,0,0,0,0,3,0,0,4,0,2,4,0,3,0
19,1,30,1,0,0,1,0,1,0,1,1,0,5,2,49,2,4424
79,1,55,1,0,1,3,0,0,0,1,0,1,37,1,10,3,1882
58,0,36,1,0,0,6,0,1,0,0,4,0,0,0,36,1,0
135,1,24,0,0,0,2,1,1,0,1,4,0,1,1,7,3,20964
85,1,23,0,0,0,0,1,0,0,0,0,0,0,1,6,3,0
71,0,24,0,0,0,0,0,1,0,0,0,0,1,2,10,2,50260
132,3,37,0,0,0,0,0,0,0,0,0,0,42,0,16,2,150386
127,3,27,1,0,0,0,0,0,0,0,2,0,2,0,10,2,4565
74,1,29,1,0,0,7,8,1,0,1,0,0,1,4,5,3,0
75,1,28,0,0,0,7,0,1,0,0,1,1,11,0,2,2,32936
66,1,29,0,12,0,0,2,0,1,5,6,0,6,4,10,6,0
90,3,36,0,0,0,0,0,1,0,0,1,0,1,1,5,1,7046
142,1,23,0,0,0,1,0,2,0,0,3,0,2,0,8,2,13718
146,3,42,1,0,0,0,0,1,0,7,3,0,0,2,6,2,0
62,0,20,0,0,0,0,0,0,0,0,0,9,37,0,14,2,14991
110,1,26,0,0,0,1,5,3,0,1,0,0,6,0,10,3,32047
70,0,24,0,25,0,0,0,0,2,2,6,0,6,4,10,6,20188
147,1,20,0,0,0,0,0,1,0,0,0,0,31,0,7,2,2731
73,0,28,1,0,0,3,0,0,0,2,3,0,0,1,10,3,8986
122,3,30,0,0,0,0,0,0,0,0,1,0,12,0,7,2,3854
99,0,24,0,0,0,0,1,1,0,1,0,2,6,1,20,8,2948
54,1,35,0,0,0,0,0,1,0,0,0,0,38,1,0,2,0
30,1,66,1,0,0,0,0,0,0,0,1,1,22,0,5,3,0
55,0,55,0,0,0,0,0,1,0,1,0,0,26,0,1,2,0
143,1,22,1,0,0,0,0,0,0,0,3,0,0,3,33,2,31802
2,3,26,0,0,0,0,0,0,0,2,10,0,0,4,10,1,18416
82,1,68,1,0,0,2,1,2,0,1,0,1,2,1,8,3,13877
20,1,32,1,0,0,0,0,1,0,0,1,0,0,0,15,1,0
11,0,37,1,0,0,0,0,2,0,0,3,0,19,0,23,3,35568
24,3,23,0,0,4,0,0,1,0,0,3,0,6,0,27,2,9163
97,0,26,0,25,0,0,0,1,0,0,2,0,3,5,7,2,0
16,3,24,0,0,0,0,0,0,1,0,2,3,4,4,10,5,27068
107,0,36,0,25,0,0,0,0,1,5,6,0,4,4,11,4,0
2,0,41,1,0,14,2,0,2,0,1,1,0,3,4,5,0,120278
72,1,37,0,25,0,0,0,0,0,0,2,3,6,4,5,3,0
94,1,24,0,12,0,4,2,0,3,4,6,0,5,4,10,4,0
121,0,38,0,0,0,3,0,1,0,2,2,9,2,1,8,3,5598
79,1,40,0,0,0,0,0,0,0,7,2,0,8,4,45,0,0
57,0,58,1,0,0,1,1,2,0,0,0,0,0,3,3,2,12853
127,1,32,0,0,0,0,0,0,0,0,1,0,27,3,7,2,1547280
53,1,39,1,24,0,0,0,0,1,0,1,0,7,4,10,2,0
131,1,50,0,25,0,0,0,1,1,0,1,0,61,4,10,2,11059
62,0,24,1,0,1,5,1,2,0,1,0,0,7,4,7,3,11988
89,3,38,0,12,0,4,2,0,3,4,5,0,21,4,10,4,0
127,1,38,0,0,0,0,0,1,0,0,0,0,50,1,33,2,53752
144,1,27,0,12,0,0,2,0,3,0,5,0,8,4,11,0,4666
22,3,23,0,12,0,4,2,0,2,0,1,3,4,4,10,6,4091
84,1,40,1,12,0,4,2,0,3,4,6,0,19,4,9,4,14639
40,1,31,1,0,0,2,0,3,0,1,0,0,1,0,9,3,26620
23,3,31,0,0,0,0,0,1,0,0,2,2,9,0,10,2,2102
122,1,26,0,0,0,0,0,1,0,0,1,0,4,0,10,2,1554
121,0,22,0,0,0,0,1,0,0,0,3,0,29,0,15,3,0
23,0,63,0,0,0,3,1,2,0,1,4,4,2,1,5,3,11543
0,1,39,0,0,9,0,0,0,0,0,3,9,0,3,13,2,878731
69,3,25,0,25,0,0,0,1,0,0,2,0,26,4,10,2,0
132,3,50,0,0,0,0,0,1,0,0,1,0,6,4,28,2,602
100,0,35,0,25,0,0,0,0,1,0,6,0,0,4,10,6,0
103,1,24,0,12,0,0,0,0,2,2,6,5,6,4,10,6,0
63,1,37,0,0,0,0,0,1,0,0,1,4,10,3,40,2,0
71,1,25,0,12,0,4,0,0,1,0,6,0,1,4,10,1,0
20,1,50,1,25,0,0,0,0,1,0,1,0,1,4,10,2,3561
124,0,28,1,0,0,0,0,3,0,3,4,5,33,4,8,1,83658
19,3,19,0,25,0,0,0,0,1,0,6,3,6,1,10,6,0
60,1,41,1,12,0,4,0,0,1,5,6,0,2,4,10,6,60474
52,1,37,1,0,0,7,0,0,0,6,3,0,3,3,7,2,283
149,3,33,0,0,0,7,0,0,0,0,0,0,3,3,10,2,179384
0,0,53,0,0,5,2,0,2,0,1,0,0,15,0,7,3,16376
110,1,35,1,0,9,1,5,1,0,3,0,0,6,1,10,2,9851
108,1,31,1,0,0,0,0,1,0,0,3,3,6,4,10,0,0
19,0,46,1,24,0,0,0,3,1,0,6,0,3,4,10,2,4293
64,1,58,0,0,0,0,0,0,0,1,1,0,60,6,13,2,41738
129,1,30,0,0,0,0,0,0,0,0,0,5,5,4,10,7,383857
56,3,82,1,0,0,0,0,2,0,0,0,0,7,4,13,3,181162
73,1,36,1,0,0,2,0,1,0,2,2,0,32,4,10,1,22887
120,3,27,0,0,0,0,0,1,0,0,1,0,0,4,8,2,8762
33,1,29,1,0,0,3,1,2,0,1,0,0,36,0,9,3,577
30,1,26,0,12,0,4,2,0,2,0,3,0,32,4,10,2,3970
18,0,73,1,0,5,1,1,2,0,1,0,2,6,1,7,3,0
119,0,74,1,0,0,2,1,2,0,1,0,5,31,5,7,3,0
62,1,27,0,12,0,4,2,0,3,2,6,0,5,4,10,4,9421
82,3,30,0,12,0,4,2,0,3,4,5,0,0,4,11,4,0
30,1,30,0,24,0,0,0,0,1,0,6,3,6,4,10,6,16555
12,3,23,1,12,0,4,2,0,2,4,6,0,0,4,10,4,2028
114,1,29,1,0,0,0,0,0,0,0,0,0,53,2,12,2,32278
122,1,55,0,0,0,0,1,2,0,0,2,2,4,0,5,2,30700
32,0,34,1,0,0,4,0,0,0,4,2,0,19,4,10,6,13097
18,1,27,1,0,0,0,0,1,0,1,0,0,3,3,25,7,0
116,0,37,1,0,0,1,1,2,0,0,0,2,56,7,6,3,0
71,1,57,1,0,0,0,0,2,0,0,2,1,7,1,6,2,1695
75,0,35,1,0,0,0,0,1,0,0,1,0,15,0,26,2,1709001
136,1,24,1,0,0,0,0,3,0,0,0,5,3,4,7,2,3005
92,0,74,0,0,0,0,1,2,0,1,0,0,14,0,13,2,71832
52,1,26,0,0,0,3,1,2,0,1,0,4,6,0,16,3,1143
73,1,60,1,25,0,4,0,0,1,5,3,0,33,4,10,1,0
65,1,28,0,12,0,0,0,0,1,0,10,0,27,4,10,4,9163
63,3,26,0,25,0,0,0,0,0,0,2,2,0,4,10,3,33891
68,1,27,1,0,0,1,1,2,0,1,2,0,27,3,5,2,8395
120,1,29,0,0,0,0,0,1,0,0,1,0,0,0,9,2,65
30,1,22,0,25,0,0,0,0,2,0,3,0,1,4,10,6,9956
0,1,23,0,24,0,0,0,0,2,5,4,0,25,4,10,0,1691
57,3,28,0,0,0,0,0,1,0,0,1,0,0,0,12,2,0
82,1,39,0,12,0,4,2,0,3,4,5,0,2,4,10,4,338
146,1,21,0,0,0,0,0,1,0,0,2,0,21,0,16,2,0
64,0,27,1,0,4,6,1,2,0,1,4,0,9,1,8,3,0
75,1,27,0,0,0,7,6,1,0,0,3,3,31,4,10,7,5172
134,1,52,0,0,0,0,0,1,0,0,1,0,54,0,21,2,13812
121,1,21,1,0,9,0,0,0,0,0,2,0,54,2,35,2,291018
78,1,26,0,12,0,4,2,0,3,4,5,1,0,4,11,4,0
17,3,32,0,0,0,0,0,0,0,0,1,0,0,2,6,1,4357
149,3,34,0,0,0,1,0,0,0,0,1,0,17,3,5,2,52127
70,1,27,1,0,0,1,0,0,0,0,0,0,6,1,10,7,0
149,0,23,1,0,0,1,5,2,0,0,3,0,5,0,22,3,0
91,1,36,0,0,0,0,0,1,0,0,0,0,3,0,14,1,4528
49,1,55,0,0,0,0,0,1,0,1,0,0,44,1,5,3,26329
119,3,37,0,0,0,0,0,1,0,0,0,0,41,0,12,2,3635
21,0,27,0,0,0,0,0,2,0,0,1,0,16,1,5,2,173
19,1,31,1,0,0,0,0,1,0,0,0,0,6,3,36,2,2603
29,0,22,0,0,0,0,0,2,0,0,3,3,5,3,4,3,0
119,1,29,0,0,2,0,1,1,0,5,3,1,1,0,10,1,8032
115,1,33,1,0,5,0,0,1,0,3,1,0,22,1,17,2,4529
36,1,22,0,0,0,1,1,2,0,1,0,4,11,1,8,3,12720
101,1,29,0,0,0,0,0,0,0,0,1,0,73,4,8,2,13555
6,3,29,0,0,14,1,1,2,0,1,4,1,9,0,24,1,0
74,0,19,1,0,0,0,2,0,0,2,3,9,68,4,10,0,0
55,1,28,1,0,0,0,1,0,0,3,1,0,6,1,5,3,14064
104,0,30,1,0,0,1,1,2,0,0,0,0,8,4,4,3,90790
132,1,23,0,0,0,0,0,1,0,0,1,0,48,0,15,2,0
0,0,31,1,0,0,1,1,2,0,1,2,0,25,3,3,3,0
12,1,24,0,12,0,4,2,0,3,2,5,0,0,4,10,4,0
86,3,36,1,0,0,7,1,2,0,1,4,2,36,1,6,3,40259
8,0,36,0,25,0,0,0,0,2,2,6,3,16,4,10,6,0
51,1,68,1,0,0,3,2,2,0,3,2,1,6,4,10,0,16728
149,1,33,1,12,0,4,2,0,1,2,5,0,0,4,10,4,158
74,1,30,0,0,0,0,0,2,0,0,3,0,18,4,6,2,16745
13,1,27,1,0,0,0,0,0,0,0,1,6,15,4,11,2,0
57,0,29,0,0,1,0,0,0,2,5,0,0,3,4,10,6,0
149,1,37,1,0,1,0,1,1,0,0,2,0,3,0,7,2,16707
72,1,22,1,0,0,3,0,1,0,0,2,1,0,1,21,1,37145
127,3,54,1,0,0,5,1,3,0,3,2,0,27,0,2,3,0
130,3,26,0,0,1,0,0,2,0,1,2,1,24,2,10,3,4921
109,0,29,1,0,0,1,1,3,0,1,0,1,4,0,9,3,20714
64,1,53,1,0,0,2,1,3,0,1,2,1,26,0,1,3,520
19,1,86,1,0,0,1,8,1,0,0,4,4,0,1,0,3,387
107,0,37,1,0,0,1,0,0,0,1,0,0,3,0,7,7,0
10,0,29,1,0,0,1,1,2,0,1,0,1,22,1,8,3,0
29,1,27,0,0,0,7,0,1,0,0,2,3,2,4,4,2,0
84,3,26,1,0,0,1,0,2,0,3,0,0,26,2,9,3,18959
21,1,32,0,0,4,3,1,1,0,1,1,0,0,0,5,2,2792
25,0,26,0,12,0,4,2,0,3,4,5,0,1,4,10,4,79
102,0,28,1,0,4,0,0,2,0,3,2,4,5,0,1,2,43798
0,1,51,0,0,0,0,0,0,0,0,2,0,4,4,10,7,0
47,1,32,0,0,0,0,0,0,0,7,3,0,2,4,10,8,0
108,1,21,1,0,0,6,1,2,0,1,0,0,1,4,5,1,12828
110,0,21,1,0,5,3,5,0,0,0,1,0,81,0,11,2,0
99,1,22,1,12,0,4,2,0,2,4,5,0,6,4,10,4,0
29,1,28,1,0,0,0,1,1,0,3,0,0,3,2,9,2,6256
149,3,35,0,0,0,0,8,2,0,0,0,0,16,0,9,7,3744
98,1,25,0,12,0,0,0,0,3,0,0,0,22,4,10,6,5840
132,1,28,0,0,0,0,1,2,0,1,1,0,5,3,6,3,33451
117,0,26,1,0,0,0,0,3,0,1,2,0,2,4,35,6,2979
98,1,24,1,0,0,0,0,1,0,0,0,0,4,0,6,8,18453
96,0,23,0,0,0,0,0,0,0,3,1,0,62,4,14,6,0
62,3,28,0,12,0,4,2,0,3,4,5,0,19,4,10,4,0
104,3,38,1,0,0,0,1,1,0,0,1,0,16,0,23,2,0
107,0,69,0,0,0,3,1,2,0,0,0,0,25,1,4,3,0
41,0,38,0,0,0,3,0,2,0,3,3,2,0,1,1,2,8060
108,0,29,0,0,0,1,1,2,0,2,0,0,38,3,6,2,34079
22,1,27,0,0,0,0,0,1,0,0,1,0,12,5,10,2,0
23,0,32,1,0,0,1,0,2,0,0,0,1,15,0,24,2,9930
19,1,27,1,0,0,6,0,2,0,3,4,0,20,2,5,2,71
69,0,47,1,0,0,5,6,0,0,3,0,0,3,4,10,3,0
0,1,25,0,0,0,0,0,0,0,5,1,0,0,4,34,2,0
96,0,21,1,0,0,1,0,0,0,1,0,0,41,0,7,2,1000
121,1,29,0,0,0,0,0,2,0,3,0,0,2,0,10,2,5670
123,1,28,0,0,0,0,0,0,0,0,0,0,71,0,36,2,6359
84,1,56,0,0,0,0,0,0,0,2,3,0,3,4,7,0,5577
58,0,33,0,0,0,0,0,0,0,0,4,0,11,3,6,2,15641
132,1,27,0,0,0,0,0,3,0,0,1,0,46,2,9,2,3213
92,3,33,0,0,0,0,0,1,0,0,0,0,3,0,10,1,12046
102,1,24,0,0,0,0,0,2,0,3,0,0,4,4,5,7,0
108,1,42,0,0,0,0,0,0,0,0,1,9,0,0,7,2,88135
59,1,29,0,0,0,2,0,0,1,5,2,3,35,4,10,6,0
70,1,29,0,0,1,0,1,1,0,3,3,0,32,0,8,2,186225
12,3,23,1,0,0,0,0,3,0,1,3,0,8,4,1,1,0
54,0,69,1,0,0,6,8,3,0,1,0,0,3,3,16,3,1517
149,1,29,0,24,0,0,0,0,0,2,6,3,40,4,10,2,12975
55,0,27,0,0,0,0,0,1,0,3,2,1,5,3,5,2,0
2,0,33,0,0,0,0,0,0,0,0,1,5,0,4,10,2,0
80,0,25,0,0,0,7,0,2,0,0,2,4,26,1,3,2,60159
135,1,60,0,0,0,2,1,1,0,0,3,1,37,0,8,2,0
139,1,24,1,0,9,2,5,2,0,3,1,2,1,1,10,1,6665
6,1,20,0,12,0,4,2,0,2,4,5,0,11,4,10,4,8390
110,3,28,0,0,0,3,5,2,0,3,4,1,28,3,8,3,45421
127,3,45,0,0,0,0,8,0,0,0,0,0,83,4,5,7,55535
74,1,25,1,25,0,0,8,0,2,0,6,3,41,4,10,6,47638
8,0,36,0,0,0,0,1,2,0,1,0,0,1,1,4,2,0
115,3,38,1,0,0,2,1,1,0,1,3,1,5,3,7,1,27124
119,1,29,0,0,1,0,5,0,0,0,0,0,8,4,10,2,7905
76,1,26,1,12,0,4,2,0,3,5,5,0,1,4,13,1,9877
33,1,19,0,0,0,0,1,2,0,1,0,0,24,0,7,3,7174
3,0,35,1,0,0,0,1,0,0,0,3,0,0,4,6,3,0
103,1,26,0,12,0,4,2,0,3,4,5,0,52,4,10,4,0
128,0,41,0,0,0,0,0,0,0,3,5,5,46,4,6,2,1098636
43,1,24,1,0,9,0,0,1,0,0,1,0,24,4,19,2,0
74,0,32,0,0,0,7,1,2,0,1,0,0,34,1,6,3,0
89,0,43,0,0,0,0,6,1,0,3,2,0,1,4,10,8,45147
63,0,28,0,12,0,4,0,0,2,5,6,0,0,4,10,6,0
149,1,22,1,12,0,4,2,0,0,1,3,1,2,4,10,0,7047
54,3,59,0,0,2,0,0,1,0,0,4,0,28,1,7,2,7394
135,0,25,0,0,0,1,1,2,0,0,2,2,42,3,8,3,6885
83,0,34,1,0,0,0,0,2,0,0,0,0,27,0,6,2,0
90,1,31,0,0,0,0,0,2,0,0,4,4,3,0,3,2,10236
10,3,36,1,0,0,0,0,1,0,0,1,0,2,0,15,3,4959
48,0,32,0,24,0,0,0,0,0,5,3,3,5,4,10,3,0
108,1,31,1,0,0,2,1,2,0,1,4,1,5,3,8,3,287116
77,1,31,0,0,0,3,0,0,0,1,0,0,38,1,9,3,0
85,1,23,0,0,0,3,0,0,0,3,0,0,1,0,7,3,3994
76,1,28,0,0,0,0,0,1,0,0,2,0,0,0,8,2,1234375
66,3,38,0,0,0,0,0,0,0,0,1,0,17,2,15,2,0
65,0,29,1,0,0,0,0,2,0,0,0,0,4,0,10,1,0
63,1,32,0,0,0,2,5,1,0,0,1,4,2,4,6,2,14807
26,3,69,1,0,0,0,0,2,0,0,2,1,5,1,7,3,0
62,1,31,1,0,0,3,1,2,0,1,0,2,5,1,6,3,6558
130,3,36,0,24,0,0,0,0,0,0,3,0,5,4,10,2,41402
127,1,56,1,0,0,6,0,0,0,0,4,0,0,0,4,2,54491
29,0,22,0,12,0,4,2,0,0,5,5,0,42,4,10,6,27392
31,1,35,0,0,0,1,1,2,0,1,0,0,0,1,4,3,0
23,3,29,1,12,0,4,2,0,3,4,5,0,0,4,11,4,0
114,1,24,0,0,0,0,0,0,0,0,4,0,10,0,6,2,2553
52,1,25,1,12,0,4,2,2,0,4,2,1,4,4,10,1,0
0,1,23,0,12,0,4,2,0,3,4,5,0,6,4,10,4,0
3,1,32,0,12,0,4,2,0,3,4,5,0,3,4,11,4,38888
117,0,25,1,0,0,0,0,2,0,0,0,0,5,4,7,3,0
134,1,38,0,0,0,0,0,1,0,0,2,0,57,1,3,2,47025
10,1,26,0,12,0,4,2,0,3,2,5,0,1,4,10,4,0
125,1,23,1,0,0,3,0,2,0,0,2,0,7,1,8,2,41866
132,1,55,0,0,0,0,0,0,0,0,3,9,44,2,10,2,63059
25,1,53,0,0,0,0,0,0,0,0,1,0,2,4,10,1,104906
99,1,36,0,0,0,0,0,1,0,0,2,0,15,3,21,2,580
111,1,51,0,25,0,0,0,0,1,2,3,0,0,4,10,6,0
62,1,55,0,0,0,1,0,3,0,0,0,4,0,3,4,3,0
103,0,41,1,0,0,0,1,0,0,1,0,0,5,4,10,6,1907
101,1,32,0,0,0,3,0,1,0,0,0,0,100,0,4,2,14516
14,1,21,0,25,0,4,2,0,2,5,3,0,2,4,10,6,35323
14,3,34,0,0,0,0,0,1,0,0,1,0,37,0,10,2,275949
89,1,32,0,0,2,2,1,1,0,1,1,0,24,1,6,3,8846
141,0,58,1,0,0,0,0,0,0,1,0,0,4,4,8,3,23425
66,1,34,0,0,0,0,0,1,0,0,3,1,33,2,33,2,11452
102,3,23,1,0,0,0,5,0,0,2,1,0,7,4,10,2,1806
87,0,26,1,0,0,0,1,0,0,1,0,0,4,4,5,3,0
80,1,26,0,0,0,0,0,1,0,0,2,0,41,5,8,2,2022
103,3,57,0,0,0,7,0,1,0,1,2,0,4,0,5,2,8273
91,0,40,0,0,0,1,8,0,0,3,3,0,7,1,10,7,74951
75,3,30,0,0,2,0,1,2,0,1,2,0,75,1,7,2,11498
62,1,24,0,0,0,7,0,0,0,1,2,0,3,1,7,3,16193
12,0,21,1,0,0,1,1,2,0,1,4,1,49,4,2,3,2241
112,1,36,0,0,0,0,0,0,0,0,1,0,4,2,2,2,33130
100,0,35,1,0,0,0,5,1,0,0,0,0,44,2,19,2,9860
25,3,22,0,0,0,0,0,1,0,0,1,0,25,4,19,2,1153
43,1,28,1,0,0,0,2,0,0,2,3,0,0,4,10,0,521843
117,3,35,0,0,0,0,1,0,0,0,1,0,24,1,12,2,5375
86,0,37,1,24,0,7,0,0,1,5,3,9,0,4,10,6,3879
49,0,25,1,0,0,1,6,0,0,0,3,0,26,4,28,1,0
126,1,25,1,0,5,0,0,1,0,0,1,0,31,3,28,2,545
84,0,28,1,0,0,1,0,2,0,1,2,0,2,3,8,3,766
80,1,43,0,0,0,0,0,1,0,0,0,0,1,3,36,2,0
101,1,29,0,0,0,5,0,2,0,2,0,2,8,0,0,8,1197
20,1,29,1,0,0,2,1,2,0,0,0,2,40,1,8,1,0
64,0,71,0,0,0,1,1,2,0,1,0,0,3,1,9,3,94373
10,1,30,1,0,0,5,1,2,0,1,3,5,1,0,7,2,0
135,3,34,0,0,0,0,1,0,0,0,2,0,38,4,5,2,28623
16,1,30,0,0,0,0,0,3,0,0,0,0,6,0,7,2,23995
78,1,56,0,0,0,0,0,1,0,0,1,0,4,1,5,2,0
120,1,47,1,12,0,3,2,0,1,4,3,0,7,4,10,5,9179
69,1,30,1,0,0,1,1,2,0,0,2,0,4,1,3,3,21917
124,3,32,1,0,0,3,5,3,0,0,4,0,0,2,4,1,37548
79,1,33,1,12,0,4,2,0,2,4,5,0,13,4,10,4,0
99,1,39,0,12,0,0,2,0,0,5,0,1,2,4,10,5,35537
45,1,29,0,0,0,7,1,2,0,2,1,4,1,1,9,2,1254
102,1,29,1,0,0,3,1,1,0,1,4,0,0,0,34,2,0
102,1,22,1,12,0,4,2,0,1,5,2,0,0,4,10,6,0
89,1,26,1,0,0,1,1,2,0,0,3,0,38,1,6,3,2782
145,1,22,1,0,0,2,2,0,2,3,4,0,33,4,10,6,37785
67,0,33,1,12,0,4,2,0,3,4,5,0,0,4,10,4,0
120,0,24,0,0,1,0,0,3,0,1,4,0,3,4,10,3,7222
14,1,24,0,0,0,0,0,0,0,0,10,0,1,4,10,2,282
80,3,92,0,0,0,0,0,1,0,0,1,0,23,1,37,2,995
114,3,34,0,0,0,1,8,2,0,0,3,0,33,5,10,2,9444
4,1,26,1,0,0,7,1,2,0,1,0,0,9,1,5,3,3964
145,3,26,0,0,4,0,6,2,0,1,1,0,4,0,27,3,499612
66,3,26,0,0,0,7,1,2,0,1,0,2,1,1,5,3,3867
113,1,26,0,12,0,4,2,0,2,5,5,0,1,4,11,4,0
70,1,24,1,0,9,2,1,2,0,1,3,0,1,1,7,3,319739
111,1,27,1,12,0,3,1,0,1,4,2,0,38,4,2,1,2637
0,3,29,0,25,0,0,0,0,1,0,6,0,0,4,10,6,32039
90,0,24,0,25,0,0,0,0,2,5,1,0,44,4,10,6,8694
103,1,21,1,12,0,0,2,0,2,2,6,0,0,4,10,6,0
39,1,58,0,0,0,0,0,1,0,0,1,0,4,2,42,2,0
74,1,26,0,12,0,4,2,0,3,4,5,0,0,4,10,4,0
60,1,27,1,0,0,0,0,3,0,0,1,0,5,0,15,2,50856
13,1,21,1,0,1,0,0,0,0,3,0,0,5,4,10,3,0
77,0,26,1,0,0,2,8,2,0,3,3,0,4,4,23,1,7195
59,0,31,1,0,0,0,1,2,0,1,4,0,28,3,7,3,0
75,1,56,1,0,0,5,1,2,0,0,0,0,15,3,3,3,47552
131,1,24,0,0,0,3,0,0,1,0,3,5,1,4,10,2,24341
23,0,51,1,0,0,0,6,0,0,1,0,1,6,4,10,2,28038
42,0,61,1,0,0,2,0,2,0,1,0,0,37,3,8,3,2626
118,0,59,0,0,1,2,1,2,0,1,4,6,9,3,8,3,9868
57,1,37,0,0,0,2,1,1,0,3,0,2,3,0,1,3,10461
149,0,22,0,0,0,0,0,0,0,0,1,0,5,0,17,2,0
27,0,32,0,0,0,0,0,1,0,0,3,0,0,1,10,3,57163
62,3,41,0,12,0,4,2,0,3,4,5,0,0,4,10,4,0
108,1,37,0,0,0,0,0,0,0,3,2,9,8,4,1,1,23028
117,1,23,1,12,0,4,2,0,3,4,5,0,1,4,10,4,0
79,0,31,1,0,0,0,1,3,0,1,2,0,35,3,7,2,15173
39,1,32,1,0,0,2,1,1,0,6,2,0,23,1,6,2,288394
118,1,25,0,0,0,0,0,0,0,2,0,0,32,6,11,2,30187
99,0,52,0,0,0,0,0,0,0,0,1,6,7,2,31,1,5888
135,1,23,0,25,0,0,0,0,2,5,6,0,19,4,10,6,0
96,1,53,1,0,0,1,0,3,0,0,1,0,1,1,8,2,0
83,1,21,0,12,0,4,2,0,2,4,5,0,30,4,10,4,22465
95,1,33,0,0,0,0,0,2,0,2,3,0,35,4,0,2,8686
32,1,52,1,0,0,2,0,2,0,1,0,5,51,0,6,3,0
139,1,39,1,0,0,3,5,1,0,0,0,0,2,0,8,2,6956
54,1,40,0,0,2,6,0,2,0,1,4,0,0,4,7,2,0
9,0,22,1,0,0,0,0,0,0,2,10,0,6,1,10,6,5903
44,0,22,1,0,0,0,5,0,1,3,4,0,5,4,10,6,23329
53,3,44,0,0,0,0,1,2,0,0,0,0,7,1,7,2,35151
73,3,44,0,24,0,0,2,0,2,0,1,0,27,4,10,6,0
49,1,90,0,0,0,1,0,1,0,0,0,0,6,4,27,2,18500
22,0,22,0,24,0,0,0,0,1,5,6,0,9,4,10,6,10098
119,3,26,0,0,0,0,0,1,0,0,1,0,16,4,20,2,7736
79,1,26,1,0,0,0,2,0,0,0,0,0,46,0,8,2,1999
23,0,27,1,0,0,3,1,2,0,1,0,0,0,1,5,3,0
71,3,65,1,0,0,0,0,2,0,3,0,0,2,3,6,0,0
77,0,51,1,0,0,0,0,1,0,1,2,1,7,4,10,3,0
124,3,31,0,0,0,0,0,1,0,0,1,0,1,2,4,2,34105
72,1,49,0,0,0,0,1,0,0,0,3,1,1,1,5,2,0
142,3,31,0,0,9,0,0,1,0,0,2,0,0,0,5,2,1136503
128,0,49,0,0,0,3,2,0,0,0,1,0,6,4,11,2,0
22,1,35,0,0,9,0,0,0,0,0,2,0,2,0,21,2,49155
123,1,36,1,0,0,0,5,0,0,0,2,1,0,6,6,1,0
121,1,24,0,0,0,0,0,1,0,0,2,2,5,1,7,2,1374
28,1,39,0,0,0,3,0,1,0,1,0,0,0,0,7,1,10416
90,3,42,1,0,0,0,0,1,0,0,2,0,65,0,10,2,27614
70,1,38,1,0,0,0,0,0,0,0,3,4,0,4,10,2,0
117,1,36,0,0,0,0,1,0,0,0,3,0,37,4,35,6,1683594
74,0,29,1,0,0,6,0,0,0,1,0,0,0,0,6,3,108404
61,3,30,1,0,1,0,0,0,0,2,0,0,28,4,10,3,0
142,1,60,0,0,4,7,1,1,0,0,0,0,1,0,7,7,75668
136,0,30,0,0,0,7,1,2,0,1,0,1,4,1,1,2,72648
66,3,29,0,0,0,0,0,0,0,0,4,0,87,2,6,2,1018
119,1,27,0,0,0,0,0,1,0,0,0,0,1,0,10,2,6205
54,1,26,1,0,0,3,1,2,0,1,1,0,8,3,8,2,13198
80,0,21,1,0,0,0,5,2,0,2,3,0,4,4,9,3,47059
0,1,28,1,0,0,0,0,3,0,0,1,0,0,4,16,2,0
129,1,28,0,12,0,4,2,0,3,2,5,0,6,4,10,4,6472
87,1,32,0,0,0,0,0,1,0,0,3,0,23,0,5,2,14688
116,1,25,1,0,2,7,0,1,0,1,0,0,0,3,5,8,0
3,3,27,0,0,0,1,0,1,0,2,0,4,43,2,0,8,42469
130,1,32,0,0,0,1,0,2,0,0,1,0,1,3,9,2,146175
132,1,40,0,24,0,4,0,0,1,2,6,0,7,4,11,6,38008
95,0,32,0,0,0,3,5,0,0,0,2,0,4,4,8,2,2031
10,0,32,1,0,0,5,5,2,0,1,2,1,0,1,3,3,0
13,1,23,0,0,4,0,0,1,0,0,2,0,5,0,27,2,0
59,1,50,0,0,0,0,0,0,0,0,1,0,27,2,44,2,56005
