id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,action,action_type,action_detail,device_type,secs_elapsed,country_destination
101,0,36,1,0,0,5,8,1,0,0,3,5,4,10,6,26435,0
74,3,37,0,0,0,1,0,0,0,0,1,4,1,10,3,3991,0
100,1,37,0,25,0,0,0,2,0,1,2,63,4,14,2,114950,6
74,0,39,1,12,0,0,0,0,0,0,0,65,4,6,5,7481,0
131,1,40,0,25,0,0,0,2,2,1,6,34,4,10,2,4783,0
19,1,38,0,0,0,1,1,0,0,1,0,4,0,6,3,352945,0
100,1,37,0,0,0,4,0,0,1,0,4,34,4,6,3,107830,0
74,1,36,1,0,0,0,1,0,0,0,0,36,4,35,1,813,0
100,1,38,0,0,0,4,0,2,0,0,3,35,4,6,3,2802,0
19,0,38,0,0,0,0,1,0,0,5,6,20,6,10,3,3529,0
19,0,38,0,0,0,0,0,2,0,0,4,5,0,10,2,227203,1
100,1,38,1,0,0,0,2,0,0,3,0,57,0,10,2,124989,0
101,3,40,0,0,14,1,0,1,0,0,2,60,4,33,2,5475,7
74,1,40,1,0,0,4,1,3,0,5,2,5,4,14,2,42090,0
100,1,39,1,0,0,1,8,0,2,3,0,18,0,10,3,4579,0
18,0,39,1,0,0,3,1,2,0,1,2,59,1,6,2,3253,1
19,3,38,1,0,0,0,1,0,0,0,2,65,2,6,3,4428,0
131,1,37,1,0,0,0,0,0,3,1,0,5,4,19,3,3455,0
19,1,38,0,0,0,0,6,0,0,2,5,5,6,10,6,854111,6
19,1,39,1,12,1,0,0,1,0,2,3,20,4,35,3,1869,0
74,0,41,0,0,0,6,5,1,0,0,1,5,0,32,1,45361,0
19,1,38,1,0,14,4,0,2,2,4,0,33,1,19,2,4946,0
100,3,37,0,0,0,0,0,1,2,1,0,35,4,1,6,3612,0
19,1,38,0,0,0,0,0,1,0,0,0,60,4,2,0,310692,0
100,1,37,1,12,0,6,1,3,0,1,1,5,3,33,3,3248,2
74,1,38,1,0,0,2,2,1,0,3,2,4,0,10,8,5568,1
74,3,38,0,0,0,4,2,0,2,3,2,5,0,6,1,2276,2
74,3,37,1,0,0,2,8,0,1,0,0,36,4,36,2,865,5
74,0,38,0,0,0,4,0,2,0,2,5,35,2,1,0,40326,0
19,0,37,0,0,0,0,1,2,1,0,0,18,1,6,2,3231,0
19,1,36,0,0,0,0,0,0,3,2,1,19,0,2,0,93831,6
74,0,38,1,0,0,0,8,0,0,0,0,5,2,10,2,5084,0
19,0,38,0,0,0,0,0,2,0,0,0,35,4,2,4,376811,0
100,0,37,1,0,0,5,0,1,0,4,1,59,2,6,2,1961,0
99,3,38,0,0,0,2,0,2,0,4,3,5,4,10,3,4528,7
131,0,37,0,12,0,0,8,0,0,4,0,67,0,10,2,3306,0
19,1,37,1,0,0,0,4,0,1,1,2,34,4,6,2,279561,2
75,0,36,0,25,0,1,1,1,1,0,1,61,0,7,2,130,4
100,1,37,1,0,0,0,0,1,0,0,1,4,0,10,2,926811,0
19,3,40,0,25,0,0,0,1,0,2,2,34,0,34,0,4519,3
74,0,38,0,0,0,2,0,2,0,1,3,35,6,2,2,2486,0
18,3,37,0,12,0,1,0,0,0,1,3,19,4,10,1,873,0
131,0,38,0,0,0,0,2,2,0,1,4,33,0,1,1,125553,0
74,0,37,1,0,0,0,0,0,0,0,3,5,3,19,2,31336,6
100,0,38,0,0,0,2,0,0,0,0,1,5,0,6,1,2526,9
75,1,38,1,0,0,1,1,1,1,1,2,65,4,10,3,4807,1
19,1,35,1,0,0,0,1,2,0,0,0,57,3,2,3,914,0
131,1,39,0,0,0,0,4,2,0,4,0,5,4,6,2,6164,0
130,1,38,0,12,0,0,1,1,0,2,0,66,4,10,3,43082,0
74,1,37,0,0,0,4,0,2,0,0,3,5,0,10,3,3308,0
75,0,38,0,0,0,6,0,2,0,0,4,34,4,13,2,4919,6
131,1,36,1,0,0,1,0,0,0,0,1,34,1,10,6,2376,0
100,3,39,1,12,0,1,8,1,0,0,0,34,4,10,6,6103,4
101,3,38,0,0,1,4,0,2,2,0,0,34,1,10,3,31891,0
75,3,37,0,0,0,3,6,2,0,6,5,5,3,2,6,1503,0
19,1,36,0,0,4,3,0,0,0,0,10,4,0,6,1,1801,1
74,0,37,1,0,0,0,1,0,0,0,3,19,2,2,3,2007,1
131,1,36,0,0,0,6,1,2,0,6,2,34,4,6,2,1183,0
19,1,38,0,0,4,3,1,0,0,0,0,19,0,6,6,3978,7
100,0,38,0,0,0,4,1,2,0,1,1,19,5,6,3,336140,6
74,1,38,0,24,0,0,1,2,0,1,1,33,0,19,2,4067,1
131,3,41,0,0,0,0,4,0,0,1,2,5,1,10,3,5538,0
74,1,40,1,0,0,0,0,2,3,1,0,5,0,33,5,5566,0
74,1,37,0,24,0,4,8,1,2,0,5,19,1,10,8,31202,0
131,1,38,1,12,0,0,0,1,0,3,3,19,0,10,2,41626,0
19,0,39,0,24,0,0,4,2,2,1,3,20,7,6,2,34869,1
131,0,37,1,0,0,0,2,1,2,5,1,5,4,6,2,2646,0
19,1,36,1,0,0,0,0,0,0,1,0,65,0,2,6,30505,0
74,1,38,0,0,4,4,0,2,0,0,10,34,4,10,1,119596,1
19,1,36,0,0,0,1,2,2,0,0,6,5,3,10,2,860,0
19,1,38,1,0,0,5,0,0,0,4,2,35,4,14,2,5527,0
19,0,39,1,0,0,2,0,1,0,1,0,59,0,32,3,5969,0
74,0,36,0,0,0,0,1,1,1,1,1,19,1,10,3,296,0
75,0,39,0,0,0,0,1,0,0,1,0,5,3,10,3,4053,0
131,1,39,0,0,0,4,0,0,1,0,0,5,4,1,0,4442,0
131,0,38,0,0,0,0,0,0,0,0,1,34,4,2,2,2563,0
19,0,40,0,0,0,1,4,0,3,0,2,68,4,10,2,4521,0
74,1,36,1,0,0,6,1,1,0,1,3,5,1,10,2,1795,0
19,3,37,0,0,0,7,1,0,0,1,1,5,4,10,2,35066,0
131,1,39,0,0,0,0,0,0,2,1,2,18,0,19,2,5107,6
100,0,39,1,0,0,5,1,3,2,1,4,5,4,13,2,3859,5
101,0,37,0,0,0,0,8,2,2,5,1,5,6,10,3,33222,0
100,1,38,0,0,0,2,1,0,0,3,0,18,1,10,4,3350,0
19,0,39,1,0,0,0,0,1,0,1,2,19,4,34,2,4075,0
100,1,37,0,0,0,1,2,2,3,7,4,5,3,35,3,26284,0
101,0,39,0,0,0,0,0,0,0,3,1,5,3,10,4,6709,0
101,0,40,0,0,0,4,0,0,0,3,1,34,4,33,3,36237,0
19,3,37,0,0,5,0,0,0,0,3,2,58,1,10,3,4156,0
100,0,39,0,0,0,0,0,0,0,1,0,34,4,19,2,5474,0
131,1,36,0,0,0,0,0,0,1,4,2,17,2,10,3,3002,0
100,3,39,0,0,0,0,4,1,3,5,0,5,0,6,2,3538,0
131,1,39,0,12,0,0,0,1,1,0,2,4,4,32,4,6218,0
99,0,37,0,0,0,0,0,1,0,5,0,64,3,10,6,35347,6
74,0,37,1,0,1,0,1,0,2,0,0,5,0,6,4,103851,0
131,1,37,1,0,0,1,0,1,0,0,0,35,0,10,2,3149,1
131,1,39,1,0,0,0,2,0,0,1,4,5,6,10,3,40549,0
74,3,37,0,0,0,0,1,2,0,1,2,34,4,6,2,3351,0
131,0,38,0,0,0,4,0,1,0,1,0,5,4,10,6,1834,4
19,0,38,0,25,0,0,0,0,3,4,3,34,3,6,2,4900,2
131,1,37,0,0,0,0,0,1,0,2,5,5,0,6,2,159,0
101,0,37,0,0,0,0,5,0,0,5,0,35,3,10,3,1125,0
99,1,37,0,0,0,4,0,0,0,2,0,4,4,1,4,4645,1
75,0,37,0,0,0,1,2,1,0,5,3,5,3,1,1,2475,0
131,0,37,0,25,0,4,1,0,0,0,0,5,3,10,6,93916,0
74,1,38,1,0,0,0,1,0,1,4,2,5,4,6,6,5032,0
100,1,42,1,0,0,4,0,3,0,0,0,59,3,6,1,7777,0
101,3,38,1,25,0,1,0,0,0,5,0,5,5,2,1,5056,0
19,1,39,0,25,0,1,0,0,0,0,0,34,4,10,2,5393,1
100,1,37,0,25,0,2,1,0,1,1,0,5,0,6,2,81,1
131,1,37,0,0,0,0,0,1,0,0,1,64,0,6,1,4388,0
19,1,37,0,25,0,1,1,0,0,0,1,5,4,10,2,3036,0
131,0,37,0,0,4,0,2,0,0,6,2,35,0,6,3,2664,6
130,1,36,0,0,1,0,0,0,0,0,1,34,4,7,6,303,0
75,0,38,1,0,9,0,0,0,0,1,2,71,2,2,2,2749,1
75,0,37,1,0,0,6,0,0,0,0,5,34,5,10,3,178720,0
19,1,38,0,0,0,4,0,0,2,5,1,35,3,10,1,4365,0
100,1,38,0,0,0,3,2,0,1,0,0,5,3,6,3,4556,0
19,1,38,1,0,0,0,4,1,0,1,0,18,5,6,1,125662,0
19,1,38,0,0,4,1,1,2,0,1,5,5,0,10,1,5132,0
19,1,38,0,0,5,7,1,0,3,0,1,34,2,10,2,324334,0
100,1,38,0,0,0,5,0,1,1,0,5,64,4,19,2,5273,0
19,3,37,1,25,0,0,0,1,0,3,0,5,0,6,6,108220,0
74,1,38,0,0,0,0,0,1,0,4,0,35,0,35,2,3360,1
101,3,35,0,0,2,0,2,1,0,6,2,21,4,2,3,22676,0
130,0,36,1,12,0,0,0,0,0,2,4,5,0,10,3,1413,0
100,1,36,1,0,0,0,1,1,0,0,0,34,4,33,3,298136,6
131,1,38,0,25,0,4,0,0,3,1,3,20,4,35,2,1447,1
74,0,38,1,0,0,1,0,3,2,0,4,70,6,19,1,4262,0
19,0,37,0,25,0,0,0,1,0,0,10,5,0,7,1,687,0
131,1,37,0,0,0,0,0,2,0,0,1,61,0,2,1,283077,0
74,0,38,0,0,0,0,4,1,0,0,5,5,3,33,3,5665,0
19,1,36,1,0,0,0,1,0,0,3,0,61,2,10,3,106132,4
130,0,37,0,0,0,4,0,1,0,2,1,5,4,6,3,4054,0
19,1,36,0,0,0,1,1,0,3,0,1,19,1,33,3,775572,0
101,3,37,0,0,0,0,5,1,0,0,0,5,4,7,1,2821,0
100,0,38,0,12,4,4,0,0,0,1,1,35,3,10,4,31772,0
19,0,39,0,25,0,2,1,0,0,1,1,20,4,6,6,3955,0
74,0,39,0,24,0,0,2,1,0,0,5,6,0,6,2,101135,2
19,0,37,0,0,0,0,0,0,0,0,1,19,4,32,2,4258,0
75,0,38,0,12,0,1,0,1,0,6,1,33,2,10,1,5195,5
101,1,37,0,12,0,0,1,2,0,5,1,18,0,10,3,4411,0
101,1,38,0,0,0,4,0,2,0,0,1,5,4,10,3,232763,0
74,1,38,0,0,0,4,5,2,0,0,5,63,1,6,4,40834,0
19,1,38,0,0,0,0,0,2,0,6,6,5,1,10,5,45245,0
100,1,39,0,0,0,7,8,2,0,2,2,5,4,6,2,2660,0
19,1,36,0,0,14,0,0,2,0,0,0,57,1,2,2,2563,0
19,0,36,0,0,0,1,2,0,0,0,3,5,2,2,2,533,0
74,1,41,0,0,4,0,0,1,3,3,1,59,0,6,2,6801,1
74,1,37,0,0,0,0,0,0,0,0,1,19,0,19,4,1699,0
74,3,36,1,0,0,4,1,2,0,2,4,5,4,1,2,2316,1
19,0,36,0,0,0,6,6,1,0,0,2,5,0,10,2,28611,0
74,1,38,0,0,0,0,1,2,0,0,0,5,0,10,3,349540,5
100,1,40,1,24,0,4,0,2,1,1,1,35,0,2,3,3806,2
74,1,38,0,0,0,0,1,1,0,4,1,5,4,14,0,2917,0
19,1,38,0,0,0,4,0,0,0,4,1,34,0,19,3,4320,1
19,3,39,0,0,0,2,1,0,1,1,0,19,3,19,0,130307,0
130,1,37,0,0,0,0,0,1,3,3,1,35,4,34,3,3303,0
19,0,38,0,25,0,0,1,0,0,0,2,33,1,10,6,121296,1
74,1,37,0,0,0,1,0,0,0,0,2,5,0,10,2,27344,6
73,0,37,0,0,0,0,0,2,2,0,0,35,3,14,3,966,0
19,3,40,0,25,0,1,0,2,0,1,1,4,2,10,3,44859,0
19,1,37,0,0,0,0,0,2,0,4,2,5,4,10,1,2788,0
19,1,38,0,25,0,0,0,1,3,3,4,35,0,10,3,3426,5
74,1,39,0,0,0,1,4,0,0,1,1,4,3,2,3,3505,0
19,0,37,0,0,0,4,0,3,0,4,3,33,0,13,1,5423,0
101,1,39,0,0,0,0,0,1,0,0,6,58,4,1,2,1002970,0
73,0,39,0,0,0,3,1,0,0,0,2,5,1,19,0,3285,0
19,1,40,0,25,0,0,0,2,0,0,5,5,3,6,3,3746,0
74,0,38,0,0,0,0,1,0,0,0,1,33,0,10,2,2874,0
19,1,38,1,0,0,0,2,2,0,0,4,5,4,6,3,39792,0
74,0,38,0,0,0,4,6,0,0,1,0,4,3,6,2,5828,0
100,3,40,1,0,0,1,0,3,0,0,10,18,3,2,2,5402,0
18,1,38,1,12,0,1,2,0,3,0,5,5,3,13,2,43096,0
19,0,38,0,0,0,0,0,1,0,1,0,5,0,10,3,36990,0
73,1,37,0,0,0,4,0,1,0,1,3,33,3,33,3,106639,0
19,3,41,0,12,0,4,0,2,0,4,3,5,4,14,3,4560,0
100,0,37,0,24,0,0,1,0,0,0,0,34,2,10,3,100056,0
74,0,37,0,0,0,0,0,2,0,1,1,5,0,2,3,1335,0
131,0,37,0,0,0,2,0,2,3,0,3,64,0,34,1,2882,0
73,0,37,0,0,0,0,0,1,0,0,5,5,1,10,1,39072,0
74,3,39,0,12,14,6,0,0,0,1,6,20,3,6,1,5197,0
19,1,37,1,0,0,1,0,1,1,0,1,5,5,10,6,5880,0
101,3,37,0,0,0,0,0,0,0,0,1,65,1,19,2,1985,0
99,0,37,1,0,0,0,0,1,0,5,5,5,3,6,2,124238,0
131,3,38,0,0,2,0,0,1,2,1,4,58,4,32,2,4563,0
74,3,38,0,12,0,4,0,2,0,4,1,5,3,6,3,42002,4
100,0,39,0,0,0,0,2,1,0,0,2,19,2,34,3,37171,6
100,1,39,1,0,0,2,1,0,2,0,5,19,2,6,2,5544,6
131,0,37,1,0,0,4,0,2,0,5,5,33,4,10,2,3585,0
100,0,37,1,25,0,0,0,0,0,6,0,60,2,2,3,2945,0
100,0,38,0,0,0,0,0,1,0,0,2,33,3,10,2,5258,0
131,1,38,0,0,0,0,0,1,0,1,2,5,2,10,3,5641,4
100,1,39,1,0,0,0,2,1,0,4,1,5,4,2,1,35761,6
75,0,38,0,0,4,0,2,0,0,0,1,5,4,2,2,289977,0
100,0,39,0,0,0,2,0,2,0,1,0,59,4,1,2,1026056,0
101,1,37,0,25,0,0,0,2,0,0,0,72,3,6,1,819708,0
130,3,37,0,0,0,0,8,0,2,1,1,19,0,34,1,2879,0
101,0,40,1,0,0,0,0,0,0,0,0,34,3,6,3,142127,1
75,0,38,0,25,0,6,0,2,0,0,0,19,1,19,6,5046,0
100,1,38,0,0,0,0,0,1,2,0,0,59,0,14,3,3625,0
131,1,37,0,12,0,0,0,0,0,0,5,5,0,6,2,3327,0
100,1,38,0,0,0,0,0,2,0,0,0,57,1,10,3,127763,0
131,1,37,0,24,0,1,0,2,0,1,1,34,4,6,3,1400,0
19,3,38,0,0,0,0,5,2,0,0,1,5,1,6,3,4388,0
101,1,42,0,0,0,2,1,0,0,0,3,5,1,34,8,4856,1
18,3,38,0,0,9,3,1,1,0,5,1,35,1,33,3,39387,6
100,3,38,0,0,0,0,0,0,0,0,0,5,6,6,2,3942,0
131,1,36,0,0,0,0,0,2,3,5,1,60,3,10,8,2235,0
131,3,39,0,0,14,0,0,1,0,0,1,19,1,6,3,6160,1
73,1,37,0,0,9,0,6,2,0,0,0,5,3,2,3,2216,0
19,0,37,0,0,0,4,2,1,0,6,4,5,0,10,5,302,0
19,3,39,0,12,0,1,0,0,0,4,4,5,0,10,4,40459,1
101,3,39,0,0,0,1,0,0,0,2,1,5,4,10,2,40422,1
19,3,39,0,0,0,4,8,2,0,4,5,63,0,10,0,5975,3
100,0,37,0,12,0,0,0,0,2,1,2,35,4,10,2,3081,1
19,0,38,0,0,0,0,0,0,0,4,4,34,0,33,2,345074,0
131,1,37,1,24,2,2,0,1,1,2,1,5,3,6,3,3218,0
19,0,38,0,0,0,0,1,0,0,1,0,5,4,6,2,4572,4
19,0,37,0,0,0,2,0,2,0,1,1,66,1,2,2,976,0
131,1,38,0,0,0,0,1,2,0,0,0,4,1,6,3,3428,4
100,1,39,1,0,9,0,1,1,0,0,5,34,3,10,3,34381,0
101,0,37,0,0,0,4,5,1,3,1,1,59,3,35,6,28838,0
19,0,37,0,0,0,0,0,2,2,0,6,5,1,6,1,966054,1
73,3,36,0,0,2,0,1,1,3,1,5,34,0,6,1,1779,1
131,1,39,1,0,0,4,8,1,3,1,0,5,3,19,2,39568,0
18,1,36,0,0,0,0,0,1,1,4,0,19,3,14,3,576,1
19,0,37,1,0,0,4,1,0,0,1,0,34,2,10,3,3841,1
19,1,36,1,12,0,0,5,3,0,0,2,35,3,6,3,1423,9
19,0,36,1,0,0,1,5,0,2,1,0,60,2,34,4,105599,6
130,0,38,0,0,0,5,0,0,0,0,6,34,4,19,6,3365,0
73,1,39,0,0,0,0,0,2,0,2,2,19,0,14,2,6331,0
19,0,37,0,0,0,3,5,3,0,1,0,58,3,6,3,2731,4
19,1,38,0,0,0,4,0,3,0,0,4,34,0,6,3,33107,0
74,1,38,1,25,0,4,1,0,0,0,0,6,4,14,2,2670,6
19,1,36,0,25,0,1,0,0,0,7,6,35,3,19,2,807355,0
101,3,39,0,0,0,1,0,0,1,0,0,5,4,19,2,4925,1
75,1,37,0,0,0,0,0,0,0,6,0,35,4,19,6,3328,2
102,1,38,0,0,0,1,0,2,0,0,0,34,4,1,2,3546,1
99,1,36,1,0,0,0,0,0,1,1,1,34,4,33,6,2024,3
74,0,39,0,0,0,0,2,2,0,3,0,64,4,10,6,133022,1
101,0,38,0,0,0,0,1,0,0,0,1,33,0,32,1,38964,1
74,0,39,0,12,5,0,0,0,0,1,0,34,4,6,1,133712,3
19,3,38,0,25,0,4,1,2,0,0,0,5,0,2,2,117454,1
100,1,40,1,24,0,0,2,0,0,0,5,5,0,6,1,4049,3
19,0,37,0,0,0,4,0,0,0,3,0,35,1,35,6,315454,0
131,0,37,0,0,0,0,0,1,2,0,1,6,6,10,1,1676,1
131,0,39,1,0,0,0,1,2,0,1,2,33,3,10,3,4285,0
130,1,39,0,0,0,1,2,0,0,0,0,34,0,6,6,6389,0
74,1,39,0,0,0,0,0,2,0,4,1,19,4,19,2,4510,1
131,3,39,0,25,1,0,0,1,0,0,1,19,4,10,2,4959,0
19,1,39,0,0,0,0,2,0,0,1,5,5,4,33,3,6272,1
101,0,37,0,0,0,0,1,0,0,1,3,62,4,7,4,721946,0
100,1,38,1,12,0,0,1,1,0,4,0,62,4,34,3,1503,0
100,1,37,0,0,0,0,1,2,0,0,0,5,4,6,2,2584,0
19,0,38,1,0,0,0,1,2,0,0,0,57,0,33,1,4493,0
19,1,38,0,0,0,0,0,0,0,3,1,5,4,14,6,3555,0
100,3,40,1,0,0,1,1,1,2,0,0,34,2,6,3,387735,1
19,0,37,1,0,0,0,0,0,0,1,4,35,5,34,0,2291,1
19,1,38,0,0,0,2,1,0,0,1,1,33,4,6,3,4933,0
131,1,39,1,0,0,0,5,2,0,4,2,33,4,10,3,406400,7
74,3,38,0,0,0,0,2,0,0,0,0,34,1,1,2,4467,0
74,0,37,1,0,0,1,0,1,0,0,0,5,6,19,2,4434,1
19,0,37,0,0,0,4,0,2,1,0,2,5,0,19,2,37230,5
131,0,37,1,12,0,0,8,0,0,3,5,5,4,10,2,2881,0
19,0,38,1,0,0,0,0,0,0,0,0,19,2,10,6,883804,0
131,1,39,0,12,0,1,0,0,0,0,3,35,6,6,3,4397,0
19,1,39,1,24,0,2,1,2,1,0,1,5,4,14,2,115807,1
19,0,37,1,24,0,0,0,3,0,2,2,35,3,2,3,2538,0
100,0,38,0,0,0,1,0,1,0,1,3,59,1,10,2,3848,4
75,0,39,1,24,1,4,1,0,0,6,4,5,4,6,2,4776,6
75,0,38,0,0,0,4,2,0,0,7,1,5,4,10,6,105107,0
18,1,37,1,0,0,0,2,0,0,1,4,19,4,7,3,2804,0
100,1,38,0,0,0,0,0,1,0,1,0,33,4,32,3,5109,0
19,1,38,1,0,0,1,2,1,2,0,1,5,0,6,3,4851,1
73,0,38,0,0,2,0,5,1,0,0,5,58,2,33,2,3708,0
18,0,37,0,0,0,0,2,0,0,0,3,20,4,14,3,2876,0
19,0,38,0,0,0,1,1,0,0,0,0,5,3,2,8,897242,4
19,1,39,0,0,0,0,0,2,0,2,1,5,1,10,3,4728,1
74,3,37,0,0,0,1,0,2,0,0,0,6,0,10,3,105898,0
74,1,39,0,0,0,0,0,0,0,1,2,34,0,10,6,3214,0
101,0,38,0,0,0,1,0,2,2,0,4,34,1,1,1,36608,0
131,1,37,0,0,0,0,1,0,0,1,10,19,4,33,2,36677,0
100,1,40,0,0,0,5,1,0,0,4,4,34,0,6,2,6642,9
100,1,40,1,0,0,0,0,0,2,4,5,5,2,32,3,44003,1
19,3,37,0,25,2,0,1,0,0,0,0,34,1,10,3,1560,0
73,0,38,0,0,0,7,0,1,2,0,1,57,0,10,2,4072,5
131,3,38,0,0,0,4,0,0,0,0,0,67,4,34,3,38384,1
99,1,37,1,0,0,0,1,1,0,0,0,19,5,19,2,31279,6
19,1,38,0,0,0,7,0,2,0,2,4,34,1,10,3,2919,0
74,1,36,0,0,1,1,0,2,0,5,3,68,0,2,7,2050,0
74,0,38,0,0,0,0,0,0,2,3,1,59,0,10,2,3674,0
100,0,37,0,24,0,5,1,1,0,0,1,19,1,10,2,2760,0
101,3,40,0,24,0,1,0,1,0,4,4,34,4,10,3,7632,0
74,0,36,0,0,0,0,0,0,0,3,3,5,3,2,6,94242,1
19,0,37,0,0,0,0,0,1,0,0,2,5,0,19,3,322954,0
101,1,38,0,0,0,0,0,1,0,0,4,5,4,6,4,3767,0
130,1,37,1,25,0,0,6,0,0,1,0,19,2,19,3,2939,1
101,1,39,0,0,0,0,1,0,1,0,5,5,0,6,4,358202,2
19,3,37,1,12,0,0,0,2,2,1,0,20,1,2,2,24963,0
75,3,38,0,0,0,0,0,0,3,1,0,57,3,10,6,124238,0
100,0,37,1,0,0,1,2,1,0,0,1,5,4,6,2,3210,6
101,0,36,0,0,0,0,0,1,0,0,0,35,3,7,2,257987,0
19,1,38,0,0,0,0,0,1,0,2,1,5,1,33,3,35961,0
19,1,37,1,0,0,0,1,0,0,0,3,33,0,10,3,1750,3
74,1,38,0,0,0,1,0,0,0,2,0,70,4,10,3,2460,0
131,0,39,0,0,0,0,1,1,0,0,10,34,4,10,3,4900,0
19,0,37,1,0,0,4,2,2,0,0,0,5,0,2,4,269999,0
100,1,38,0,0,0,0,2,0,0,0,1,5,6,6,2,3438,0
100,0,39,0,0,0,0,2,0,1,1,1,5,4,19,3,232535,0
73,3,37,0,0,0,2,5,2,0,0,2,34,0,6,6,4236,6
131,3,38,1,0,0,2,0,2,1,4,1,6,1,2,3,1540,1
101,0,39,0,0,0,0,0,2,0,7,4,5,3,19,6,4063,0
131,0,39,0,0,0,4,1,1,3,1,0,66,4,10,3,34834,1
18,3,36,1,0,0,1,0,0,0,0,3,5,0,33,2,3420,1
74,0,38,0,0,0,0,0,1,0,0,2,5,3,6,2,2276,9
74,3,38,1,0,0,4,0,0,0,0,1,5,0,33,6,2467,0
18,1,39,0,25,0,7,1,0,0,5,3,5,7,10,1,4851,3
130,0,37,1,0,0,1,2,1,3,3,1,20,1,2,3,1470,0
100,0,38,0,12,0,4,1,3,0,3,0,59,3,6,3,35349,4
131,0,38,1,12,0,0,1,2,0,1,1,58,4,35,2,33071,0
75,1,38,0,0,0,0,0,2,0,2,6,5,3,34,0,110168,0
100,0,37,1,0,0,0,5,3,1,0,2,5,3,6,3,3266,0
19,0,37,1,0,0,0,1,1,0,0,5,5,0,33,0,3120,0
131,0,36,0,0,0,0,0,2,0,3,4,68,1,6,1,3114,0
100,1,38,0,0,0,2,5,0,0,1,0,5,0,6,2,315365,0
100,1,38,0,0,0,6,1,0,0,5,4,18,4,10,1,207415,6
130,0,38,0,0,0,0,1,1,0,1,4,5,6,14,2,130670,0
101,0,40,1,0,0,0,0,1,0,0,4,5,4,2,2,3247,0
100,0,38,0,0,0,4,0,0,1,5,10,19,0,33,3,2278,0
73,1,39,0,0,0,5,1,2,0,4,3,34,4,10,3,122278,0
74,1,38,1,0,0,1,0,1,0,7,4,5,1,10,4,3914,0
19,1,38,1,0,0,0,1,1,0,0,0,19,1,19,5,4835,1
74,3,36,0,0,0,0,1,0,1,1,2,34,0,10,4,1108,0
75,0,37,0,0,0,4,0,2,0,0,0,5,1,2,2,1480,4
100,0,39,0,0,0,4,1,0,0,5,0,60,3,6,3,38765,0
19,0,37,0,0,0,0,1,2,0,0,2,35,0,10,3,2566,0
100,0,39,0,0,0,0,0,0,0,0,1,35,4,14,2,886797,0
100,1,37,0,0,0,0,0,2,0,0,1,5,3,10,1,29902,1
19,1,36,0,12,0,0,0,0,0,1,2,36,0,7,3,21804,0
100,1,38,1,0,0,0,0,2,0,3,6,5,0,6,3,36252,0
101,3,40,1,0,0,1,2,0,3,4,1,58,1,2,0,975733,0
19,1,38,1,0,0,0,0,3,0,0,0,5,1,2,3,37323,0
74,3,37,1,0,0,4,0,1,1,0,2,35,4,14,2,1558,0
100,3,38,0,24,0,0,1,2,2,2,0,5,4,6,2,1613,0
19,1,40,0,0,0,1,8,1,0,0,5,4,4,10,2,7700,1
74,0,40,1,0,0,6,0,1,0,0,5,5,4,10,3,2085,6
18,1,37,0,12,0,4,0,3,0,0,1,20,4,34,7,30942,0
130,0,38,0,0,0,1,0,2,0,1,5,18,2,10,2,3761,0
131,1,38,0,0,0,1,1,1,0,6,3,34,0,2,7,3066,0
19,0,39,0,0,0,0,0,2,1,1,0,5,1,10,2,5070,1
100,1,37,0,0,0,1,4,1,0,0,1,57,0,33,3,3525,0
19,1,37,0,24,0,0,4,0,0,1,1,34,3,6,2,31826,0
100,1,38,0,0,0,0,0,1,0,1,6,5,0,1,3,5438,0
19,1,39,1,0,0,2,0,0,0,2,4,34,4,31,6,5769,0
130,1,38,0,0,4,0,0,1,0,1,1,5,4,10,3,37716,6
19,0,38,0,12,0,0,5,0,0,1,3,35,4,10,1,4131,1
101,3,38,0,0,2,0,0,0,0,7,2,5,4,19,6,231,0
19,1,38,0,0,0,1,1,2,0,1,0,5,2,10,3,112200,9
131,3,39,0,25,0,1,0,2,0,1,3,19,2,10,1,226807,0
19,3,37,0,24,0,1,4,2,0,3,0,5,4,10,2,22059,5
19,1,39,0,12,0,0,0,1,0,0,5,5,0,10,0,4191,0
19,0,39,0,0,0,4,0,1,0,1,0,19,0,2,2,35124,0
100,1,38,1,0,0,0,0,0,0,1,0,5,4,19,3,109034,0
100,0,37,0,0,0,0,1,0,0,0,1,35,1,10,3,1925,1
19,0,37,0,24,0,1,1,1,3,4,5,35,1,36,3,23336,0
101,0,38,0,0,0,0,1,0,0,1,1,5,0,10,2,101498,0
101,1,38,0,0,0,0,2,0,0,5,4,35,0,6,2,326039,1
131,1,38,0,12,0,1,0,0,0,3,0,36,1,2,3,3054,2
73,0,37,0,24,0,2,1,2,0,1,0,35,4,10,2,853,3
74,0,38,0,12,0,6,1,2,0,5,2,19,0,10,3,869,0
74,0,37,0,0,0,4,1,1,0,6,5,58,3,6,7,38557,0
19,3,38,1,12,0,0,2,0,0,0,3,34,3,10,2,3155,0
75,0,38,0,25,0,0,2,1,0,0,2,63,1,10,2,4294,0
131,1,38,1,0,0,6,0,1,0,0,4,34,1,19,3,37531,0
99,3,38,1,0,0,0,5,2,0,0,4,5,0,20,0,2063,0
99,1,38,0,12,0,7,0,0,0,4,6,34,4,32,2,3599,0
