id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,action,action_type,action_detail,device_type,secs_elapsed,country_destination
107,3,61,0,12,1,2,2,1,3,0,2,22,1,20,4,1033301,5
135,0,39,0,25,5,6,2,3,3,2,2,22,1,20,2,5683,9
82,0,30,0,25,0,6,2,1,3,0,10,73,0,14,8,226070,3
23,0,79,0,12,9,1,0,0,3,6,1,76,4,2,0,236673,0
107,3,34,0,0,0,5,0,3,2,4,10,6,4,10,0,376803,9
135,0,34,0,0,0,2,1,1,0,3,0,74,4,35,0,1018128,6
82,3,30,0,25,0,5,0,0,0,0,0,37,5,14,5,382790,2
135,1,61,0,0,5,4,5,1,1,4,4,76,7,7,7,1015302,2
135,1,79,0,0,2,5,5,2,3,6,3,7,0,14,2,41552,2
107,1,79,0,12,4,5,8,0,1,1,3,76,5,35,6,233032,7
107,1,30,1,24,1,4,6,0,1,3,4,75,0,35,0,126580,1
107,3,34,1,0,1,1,8,1,2,6,3,38,7,10,0,127199,9
135,3,30,1,12,5,2,4,2,3,0,5,74,7,10,5,232557,0
23,3,39,1,25,4,2,4,0,2,5,2,37,0,2,1,5669,1
135,3,78,0,25,2,1,4,0,0,4,10,64,3,35,4,5371,6
135,0,39,0,24,1,4,1,3,0,5,2,6,7,10,8,230600,9
23,0,79,1,24,5,3,2,3,2,6,0,21,4,7,0,42028,0
135,0,39,0,25,1,5,5,2,1,5,2,74,7,14,1,231462,0
135,1,61,1,25,1,3,8,3,3,3,4,6,5,35,0,1012784,7
23,1,34,0,0,2,6,1,1,2,0,6,7,3,14,3,5807,4
107,1,62,0,0,5,3,5,3,3,4,2,65,4,35,4,41501,2
82,1,30,1,12,5,5,5,1,1,6,5,22,1,14,3,1049263,0
135,1,79,0,25,0,0,5,0,0,4,2,78,4,14,3,1019469,7
135,1,39,1,25,9,3,1,1,3,5,0,37,2,20,4,379663,4
107,3,34,0,25,4,4,8,2,0,7,5,22,6,20,5,42571,5
23,1,79,1,0,14,6,4,0,2,1,2,75,1,14,2,1043109,7
135,1,61,1,24,0,2,2,2,2,2,10,6,6,20,3,386726,0
107,0,39,0,0,0,2,5,1,1,7,3,7,4,35,8,41758,0
107,0,62,1,0,1,6,4,1,3,4,5,37,7,7,4,385729,1
82,1,30,0,12,2,5,2,3,0,6,1,22,7,7,0,5391,3
82,1,62,1,0,14,5,4,3,3,3,2,22,2,7,3,1012154,3
23,1,34,1,12,5,7,4,0,1,5,5,37,7,36,5,383197,4
135,0,34,1,0,2,3,6,2,1,4,4,37,3,20,8,5536,4
107,1,39,1,24,1,0,2,1,1,4,2,22,5,36,8,1035210,9
24,0,62,0,0,1,1,2,2,1,6,4,65,6,10,2,1020395,2
23,1,30,1,0,14,1,4,3,2,1,2,77,3,2,4,228633,2
82,0,39,0,12,2,1,2,0,2,6,2,22,4,20,6,42784,4
82,3,62,1,12,0,2,8,1,3,4,6,21,3,14,8,5723,0
23,3,39,0,12,4,6,2,3,3,5,1,37,3,14,8,5824,2
107,1,61,0,24,9,0,0,3,2,2,2,21,2,2,6,1034993,1
135,3,62,1,12,0,4,1,0,3,3,4,6,5,7,7,230095,3
135,0,78,1,25,4,4,4,0,2,4,10,21,7,2,0,5765,4
135,1,34,0,12,9,2,6,2,0,6,5,66,5,35,6,42407,9
82,0,30,0,0,0,1,2,2,0,3,2,65,4,35,0,5919,4
107,1,39,1,25,1,6,6,2,0,2,0,76,2,14,1,231070,1
107,1,30,1,0,0,2,5,3,2,5,0,65,6,10,3,126803,4
107,0,79,0,12,5,5,0,3,2,1,6,6,4,35,8,228433,1
107,1,39,0,24,4,2,0,2,0,7,2,7,3,7,0,41330,6
107,1,30,1,12,9,2,1,3,0,5,4,37,2,10,2,5637,2
107,1,30,1,25,2,5,6,2,3,3,3,65,7,10,8,235418,1
23,0,34,0,0,9,6,2,0,1,2,0,6,3,7,2,1024815,4
82,3,30,1,0,1,4,8,2,3,1,10,6,3,2,3,385676,6
108,1,62,1,0,9,2,4,2,0,2,6,64,3,20,2,1015938,4
82,3,39,1,25,2,1,6,1,1,0,5,6,1,14,3,42192,4
107,3,62,0,25,9,2,1,0,0,5,5,75,3,2,3,384876,0
107,3,61,1,24,1,5,1,0,2,2,5,22,4,2,0,40837,1
23,1,34,0,24,4,1,6,0,1,2,3,37,2,14,7,1010943,5
135,1,30,0,25,5,3,2,2,3,1,10,7,2,10,8,229133,7
108,0,79,1,0,5,0,2,3,1,4,4,37,5,20,7,227714,0
23,0,62,0,12,4,1,0,1,2,0,5,21,5,14,0,372564,1
107,0,34,0,25,14,7,0,0,0,2,0,7,2,14,8,5788,7
23,3,30,0,12,4,5,0,1,1,0,1,77,0,19,8,40220,0
135,3,34,0,25,0,7,8,0,2,1,10,22,7,10,6,380588,4
82,3,34,1,0,4,4,6,3,2,1,1,37,3,2,3,41472,4
135,3,34,0,24,4,0,4,1,2,3,2,75,1,10,8,1027631,5
107,3,79,1,24,2,3,0,0,3,3,2,36,0,2,2,127354,5
23,3,39,0,24,1,7,2,3,2,7,4,37,7,7,1,377937,0
82,3,61,1,24,14,7,0,1,3,3,1,75,4,10,0,229833,0
82,0,30,1,24,9,1,2,1,2,0,10,6,3,14,4,5600,2
82,0,62,1,25,14,7,8,2,0,1,10,6,7,35,8,230486,2
135,3,39,1,12,0,0,6,1,0,2,6,37,1,7,6,229344,4
23,3,34,1,0,9,2,0,3,3,6,3,21,3,2,0,385707,5
82,3,39,0,25,1,0,8,0,0,0,10,64,2,7,2,1039882,0
23,1,79,1,25,14,0,8,2,0,1,2,38,2,14,0,371707,0
23,0,79,0,12,5,7,6,2,3,4,3,37,3,10,1,1007407,5
107,3,34,1,25,1,7,4,3,2,2,3,22,0,19,4,40341,2
23,3,62,1,0,1,2,4,1,0,3,4,22,2,10,4,5600,6
135,3,79,1,12,4,0,1,1,3,5,10,77,0,14,5,128569,4
23,3,30,0,24,14,2,0,0,0,2,6,37,6,14,3,1038370,6
135,3,39,1,12,14,0,8,1,0,4,3,21,2,2,0,385148,9
82,0,62,0,0,2,1,6,0,0,7,2,22,0,2,0,1031505,9
135,0,78,1,0,5,1,1,2,3,7,0,6,1,10,3,1034693,6
82,1,62,1,24,14,2,5,0,2,7,3,37,1,35,6,371416,0
107,1,79,1,25,4,0,1,2,2,0,1,6,2,7,1,5640,0
82,1,39,1,24,4,2,5,3,1,7,1,77,4,10,6,127981,0
23,0,78,0,12,2,2,2,0,2,7,10,37,1,7,2,41628,5
107,0,35,1,25,2,0,8,0,2,5,10,37,6,36,6,5379,9
23,3,39,0,0,9,3,4,0,3,6,6,21,7,35,7,126587,0
107,1,30,0,0,9,5,1,1,0,5,10,22,1,10,8,383665,1
135,3,39,1,0,9,6,8,2,2,1,2,64,2,7,7,5651,0
135,0,30,0,0,9,6,0,1,1,1,6,76,7,10,8,5981,0
23,3,30,1,12,14,3,6,1,0,7,5,6,0,7,4,128228,5
107,1,39,1,25,2,0,0,2,2,1,10,6,7,20,1,42436,3
82,0,62,1,0,5,1,0,0,1,5,5,6,6,14,7,127965,4
82,0,61,0,12,5,6,6,2,2,3,1,76,3,7,2,130156,0
23,0,34,0,12,4,3,6,2,1,5,6,64,5,10,1,129445,5
23,3,78,0,0,1,1,8,2,3,7,3,78,0,10,1,1046418,5
135,0,39,1,24,1,5,1,2,1,2,10,7,4,35,6,1001468,5
107,0,39,0,0,4,1,2,0,0,3,2,21,0,2,5,387242,0
107,0,30,1,0,9,2,5,3,1,1,1,37,0,14,5,126167,0
135,3,34,1,24,14,1,0,0,1,2,6,6,4,36,0,128641,1
82,1,30,0,25,0,1,4,2,1,5,4,21,4,14,2,1026883,3
82,3,78,0,12,14,2,1,0,2,3,4,22,7,14,3,378623,3
82,1,34,0,24,14,4,5,3,0,3,3,37,2,10,6,5623,4
23,0,34,0,12,9,6,0,0,3,3,10,6,7,35,4,225941,3
82,3,39,1,0,4,0,2,1,3,6,1,76,3,35,2,40245,0
107,0,34,1,24,1,1,5,2,1,2,4,21,5,10,2,1043871,9
23,3,30,1,24,5,6,4,1,3,6,5,65,2,19,1,1023498,2
135,0,62,1,0,1,5,8,0,2,4,6,7,5,2,5,1014189,7
135,0,39,0,12,0,2,8,1,0,5,3,21,0,20,1,376365,0
135,0,34,1,12,4,2,0,2,0,1,4,64,5,14,3,234144,4
82,3,34,0,0,14,2,6,0,3,1,10,22,2,20,4,235126,9
107,3,79,1,0,4,3,0,1,0,3,1,65,3,20,2,377363,5
82,1,30,1,0,4,3,1,1,3,6,2,37,4,35,1,385175,9
135,3,35,1,25,5,5,5,2,1,4,2,21,6,36,4,227757,3
82,3,34,1,0,4,5,1,0,3,3,10,75,0,10,8,129093,4
107,3,39,0,25,2,5,5,0,3,0,2,37,6,36,6,384513,0
107,3,39,0,25,2,4,2,2,2,2,1,6,3,14,6,125981,0
135,0,79,0,0,2,4,5,3,0,4,6,76,4,10,6,5653,9
107,3,78,1,25,14,6,2,0,1,4,5,6,0,20,4,232416,9
82,1,34,1,0,5,5,1,3,3,0,6,65,2,14,3,5655,0
135,1,39,1,12,2,6,0,2,0,6,5,37,5,35,3,5255,3
23,3,39,0,0,5,0,8,0,3,0,1,65,7,35,8,1012158,9
135,0,34,1,24,5,2,5,2,2,7,5,76,2,14,6,232997,0
135,3,79,0,25,9,0,0,1,3,2,5,37,7,2,7,377719,7
107,3,78,1,25,5,1,8,1,3,6,6,37,2,35,4,126859,2
82,0,61,1,12,2,7,0,1,1,4,10,6,4,20,8,229237,3
135,0,30,1,0,1,7,1,1,0,0,4,6,3,7,3,1031205,5
82,0,79,1,0,2,6,8,3,0,1,10,6,2,10,2,229017,2
23,3,39,0,25,9,4,5,0,1,7,2,6,5,2,6,128223,2
107,0,39,1,12,2,6,8,3,1,5,1,64,5,10,2,391390,7
82,0,34,1,0,14,7,8,0,3,3,0,6,3,2,3,5212,2
82,1,34,0,25,4,0,4,3,0,6,1,37,5,14,4,230333,0
135,3,34,1,24,5,4,8,1,0,1,0,75,7,35,2,41914,7
135,3,30,0,25,0,4,6,3,3,2,4,64,5,35,2,1014687,0
107,3,39,0,24,9,1,0,0,1,0,1,21,3,2,0,5495,5
107,1,78,1,25,9,4,1,2,0,4,3,37,4,36,4,128903,1
135,0,30,1,25,0,3,5,3,2,7,0,6,3,20,6,230533,3
82,0,39,1,25,14,2,5,0,1,4,0,38,4,7,5,996601,4
107,3,30,0,24,14,5,0,1,1,5,10,22,6,10,1,386752,3
135,3,79,1,12,5,1,2,1,1,1,3,6,6,14,2,5599,7
135,0,78,1,25,2,3,2,3,0,6,0,75,2,10,7,380963,9
23,3,34,1,0,9,2,5,2,2,1,2,65,3,10,2,5955,4
107,3,61,0,24,0,2,4,3,3,0,5,7,2,35,3,42821,7
23,1,39,1,25,9,3,5,2,0,4,10,66,7,2,0,378415,5
107,0,61,1,12,14,2,1,2,3,2,10,76,4,7,1,1019583,4
135,0,39,1,24,2,2,0,2,0,2,1,76,4,35,0,39427,4
135,3,62,0,0,4,1,0,1,2,3,3,22,7,7,7,42329,3
23,3,62,1,24,4,5,5,0,2,1,3,6,5,2,7,1041587,0
135,0,61,0,0,5,1,4,1,2,2,2,75,5,10,0,41678,9
107,0,34,0,24,2,0,0,2,2,5,1,76,0,10,0,42232,1
23,3,30,1,24,5,0,8,3,1,1,3,77,4,10,1,229725,9
107,3,34,1,25,1,4,0,3,2,4,6,64,7,35,4,1022155,9
82,3,39,0,24,9,4,5,1,2,7,5,22,4,7,5,1008276,3
135,0,34,0,0,0,5,0,0,0,0,10,37,1,14,1,127527,1
82,3,79,1,25,9,7,1,3,0,2,6,22,2,35,5,230703,6
135,3,35,1,24,2,6,8,0,2,0,5,76,3,20,1,5712,1
135,0,34,1,25,1,5,4,3,2,5,4,22,3,2,2,5754,0
135,0,39,0,0,9,4,1,2,3,7,3,37,0,2,4,5678,7
135,3,39,0,25,5,4,8,3,3,4,3,21,0,7,6,41404,0
82,3,34,1,24,5,5,2,0,1,5,4,64,1,14,4,41540,6
23,0,39,1,0,5,7,4,2,1,7,0,75,3,2,5,40915,9
23,0,34,1,24,4,3,2,2,0,3,3,37,1,10,2,41855,2
82,3,39,1,25,9,3,5,2,0,3,6,6,6,7,2,126956,7
135,1,39,0,0,1,7,2,1,0,0,3,38,0,10,2,380784,1
23,0,30,0,0,1,7,8,0,3,1,1,22,1,14,1,226154,7
82,3,30,1,24,4,3,8,3,0,0,10,65,5,7,1,1030487,0
82,1,80,1,12,5,2,6,0,0,1,3,22,0,2,5,5496,5
135,1,61,1,25,14,4,4,2,2,2,0,76,5,20,0,5539,0
23,3,39,0,25,1,1,0,1,2,0,10,76,3,20,6,384861,0
135,1,34,0,24,4,6,8,0,0,7,1,37,5,7,6,127047,5
107,1,78,0,12,5,6,4,1,0,3,4,6,1,14,6,41881,4
82,1,35,0,24,0,4,0,1,0,0,1,22,4,14,1,378338,6
23,0,62,0,12,4,4,4,2,2,4,10,37,0,35,6,1017015,0
82,1,78,1,25,5,4,4,3,0,6,10,21,3,10,0,127958,1
23,3,39,0,25,1,1,1,0,0,5,4,37,6,7,7,5671,1
135,1,39,0,25,2,4,5,2,3,6,3,65,7,35,4,1028900,5
135,3,79,1,25,4,6,1,0,2,6,0,65,3,2,6,128606,6
135,0,79,0,25,1,0,5,2,0,4,5,22,6,2,1,992217,6
107,3,39,0,25,1,4,2,2,1,7,3,75,3,14,6,5646,0
135,1,34,1,25,5,4,5,3,0,5,4,65,0,2,6,129838,9
135,1,34,0,25,14,1,8,0,1,5,2,77,6,14,4,128025,9
82,3,39,1,25,14,6,6,3,1,1,3,64,6,36,1,41909,7
135,0,30,1,12,1,5,8,2,1,3,6,38,1,20,1,379292,9
82,1,39,1,0,14,4,6,3,1,5,6,22,4,2,6,41894,7
107,1,34,1,0,0,0,0,3,3,1,2,6,0,10,0,1032642,3
23,1,62,1,0,2,4,8,1,1,2,4,38,0,2,6,1035141,4
135,0,34,0,24,0,4,1,3,3,6,2,64,6,10,5,42946,7
23,1,39,1,24,2,3,1,1,3,6,2,7,2,14,6,5623,2
107,0,34,0,25,14,0,4,2,2,4,5,22,0,2,7,42345,0
23,0,30,1,12,5,1,5,0,2,2,4,37,0,10,1,128247,2
107,1,62,1,0,9,2,1,2,0,3,4,6,6,2,2,5692,7
23,3,39,0,25,14,5,0,0,0,5,3,22,7,20,4,1033484,7
82,1,79,0,12,0,6,8,3,2,0,1,6,7,10,5,41817,0
107,0,39,1,24,2,2,2,2,0,3,2,6,1,19,8,5875,9
82,3,39,1,12,9,5,0,3,3,2,3,21,1,7,3,41947,9
23,1,34,0,0,14,4,6,0,2,2,1,6,2,35,7,1030878,7
23,3,30,0,24,9,0,4,3,3,3,0,77,2,14,1,234715,9
135,1,61,0,12,2,2,5,0,0,3,5,6,3,7,6,1012663,1
23,1,30,0,25,14,1,4,2,1,4,6,6,1,2,7,231708,6
82,0,34,1,24,1,7,4,0,1,2,4,75,4,10,1,1034441,0
107,3,30,1,12,14,2,6,0,1,6,2,6,5,10,8,382881,0
82,3,39,1,25,14,6,8,1,2,1,3,21,0,14,0,128191,2
23,0,30,0,25,4,4,0,0,3,4,5,65,7,2,1,224007,2
107,3,39,0,0,1,1,6,3,2,7,3,64,4,19,7,375987,1
82,3,62,0,24,9,5,4,3,2,4,3,65,3,7,8,42828,0
135,0,61,0,12,5,5,1,0,2,4,3,77,3,10,8,1019234,7
82,3,34,0,0,14,3,6,2,0,1,3,65,2,2,4,6032,0
107,1,39,1,12,14,4,5,2,2,4,0,76,6,10,3,377624,0
107,1,39,0,24,0,3,1,2,0,4,2,7,0,20,8,228268,2
135,0,30,1,12,5,2,0,3,1,7,5,22,0,35,4,1051167,2
82,0,62,0,24,9,5,8,0,1,0,5,6,7,7,7,125945,7
107,1,62,1,0,1,4,6,1,2,0,0,7,7,10,3,129372,1
23,3,30,0,0,1,0,5,1,1,7,10,21,0,7,7,234945,0
107,0,39,1,25,1,0,4,2,2,2,6,75,6,14,5,41391,0
23,3,79,1,25,14,0,6,1,0,0,0,78,5,2,8,5500,7
136,3,39,0,25,0,0,2,2,1,4,0,76,3,10,8,128390,9
135,0,79,1,12,14,0,5,2,1,3,2,64,0,14,8,385714,9
135,3,39,0,24,5,7,6,2,2,6,5,37,5,20,4,41165,1
107,1,35,0,12,14,3,8,3,2,5,4,37,0,20,5,385177,6
107,3,62,0,24,0,3,5,1,2,2,6,37,6,2,0,42552,0
135,3,30,0,0,0,6,2,0,2,7,1,21,1,35,0,42417,6
82,1,79,1,25,9,2,8,2,2,4,5,7,6,20,5,129301,5
135,0,79,0,24,2,3,8,2,0,5,5,22,3,10,1,126950,7
135,1,80,0,24,14,1,2,0,1,4,3,6,4,10,2,1041766,1
82,1,39,0,25,9,7,4,2,0,4,1,6,6,35,5,229092,0
82,1,34,1,25,1,4,8,0,3,2,0,6,7,10,0,381728,2
108,0,34,0,25,2,4,1,2,1,3,2,64,0,2,2,5545,2
23,1,62,0,0,14,0,8,3,2,2,0,76,5,20,0,384426,9
23,0,39,1,25,4,6,5,3,1,6,5,6,4,2,7,5163,4
135,0,79,0,0,14,2,5,2,2,5,1,7,0,14,8,232908,9
23,3,39,1,12,5,4,2,2,1,6,2,22,0,19,4,375997,4
82,1,30,0,24,4,2,1,0,0,1,0,37,6,14,0,5836,9
82,3,39,1,24,2,6,4,3,2,2,1,76,3,10,7,41924,7
82,0,30,1,24,9,6,4,0,0,6,5,75,3,14,4,231895,1
135,0,78,1,12,9,2,1,0,3,4,2,64,2,10,0,5429,2
135,0,61,0,12,9,0,1,2,1,6,1,75,2,14,5,128914,3
82,1,30,0,12,14,1,4,1,0,6,2,37,4,14,0,41965,7
107,3,62,0,0,2,6,1,3,2,0,4,37,4,7,7,5579,2
23,0,79,0,0,2,0,4,1,0,1,4,37,4,14,6,229720,1
23,0,61,1,24,1,2,2,3,0,5,3,64,3,7,7,226351,0
23,3,61,0,25,5,2,2,2,3,5,4,6,0,2,5,5380,0
82,0,79,0,12,9,4,2,1,2,7,6,7,4,7,1,1032091,2
135,1,30,1,12,14,5,0,3,0,7,3,21,0,14,8,381765,5
82,1,79,1,25,5,4,0,2,3,4,2,37,2,35,3,5678,5
23,0,30,1,12,2,5,8,2,2,3,5,6,4,14,3,227070,4
23,0,39,0,24,1,0,0,0,3,1,4,76,3,35,3,127686,9
23,0,79,0,0,1,1,2,0,0,4,6,75,6,35,3,6012,3
135,0,39,1,25,1,1,0,1,2,5,3,6,1,20,3,230023,9
82,1,78,0,24,0,4,2,3,2,3,1,6,4,10,7,1027022,6
135,0,39,0,0,9,3,6,2,1,4,6,37,3,2,7,376958,7
82,0,34,0,24,14,3,1,2,0,0,0,6,0,2,4,5765,7
135,1,34,1,24,9,5,8,2,1,6,1,65,2,14,1,129017,2
107,1,39,0,24,14,7,6,1,2,4,10,6,6,10,4,231247,9
82,3,39,0,12,9,5,6,3,2,2,10,37,6,7,5,42742,2
135,1,39,1,25,4,2,5,3,0,6,5,22,6,20,0,378653,7
23,3,39,1,0,5,3,4,1,3,1,2,37,1,2,3,41743,2
23,3,39,0,25,2,2,1,1,1,6,2,75,7,14,3,1043811,9
135,1,34,0,25,1,2,8,0,1,2,6,21,1,7,7,126250,6
107,1,61,0,24,14,5,4,1,1,7,2,77,3,10,6,5691,1
23,3,34,0,24,1,2,2,3,0,4,10,65,1,35,6,5565,0
23,3,30,1,12,0,7,0,3,3,6,6,75,5,14,2,5726,5
107,1,34,0,12,4,1,5,0,3,0,6,7,1,35,7,42214,0
107,0,78,0,0,1,2,5,1,2,0,2,76,6,2,4,127315,5
107,0,34,0,12,2,1,1,1,0,1,3,66,7,20,2,41372,6
23,1,39,0,25,0,5,6,1,1,2,6,64,6,20,1,380519,2
107,0,34,1,0,9,4,2,1,3,0,5,37,6,10,8,382700,5
135,1,79,1,24,9,1,6,0,2,7,5,6,7,10,2,5926,2
135,0,79,0,24,14,5,0,0,0,3,4,6,1,7,8,231157,2
107,1,30,1,25,5,0,2,1,0,0,5,37,1,2,1,5319,3
23,1,78,0,24,5,1,2,2,0,4,1,37,0,14,7,128185,4
23,0,61,0,24,2,6,6,3,3,1,5,7,0,2,2,228219,1
135,3,78,0,12,9,3,5,2,1,5,2,21,1,10,4,388754,7
23,1,34,0,25,14,0,1,0,2,6,4,64,2,2,0,233739,6
23,3,78,0,25,9,4,0,1,3,3,6,22,2,35,0,43212,1
23,0,62,0,0,0,1,0,2,2,2,4,75,2,35,7,1040375,5
107,1,34,0,25,2,2,8,1,2,2,3,21,0,7,1,123704,2
107,0,30,0,0,4,7,8,2,3,5,10,22,5,10,4,377876,1
107,1,79,0,25,4,4,4,2,1,6,1,7,5,20,1,41793,4
107,1,78,1,24,2,4,4,1,1,1,6,21,5,14,8,40711,4
135,1,34,1,0,4,1,4,0,0,3,2,22,3,10,7,375253,7
82,3,34,1,12,2,6,4,2,0,7,5,6,4,10,3,42140,0
135,1,30,1,0,9,4,1,3,3,4,10,64,5,10,7,41566,0
135,1,30,1,12,0,2,1,3,0,4,5,37,6,35,2,129936,5
23,0,34,0,25,9,7,8,1,3,3,3,65,1,10,8,380625,1
82,3,34,1,0,9,7,0,2,2,7,4,64,5,10,2,231598,4
23,3,79,1,25,14,2,1,1,1,0,3,77,5,7,2,41998,7
136,0,34,0,12,4,3,0,3,2,4,0,65,5,10,8,377529,2
82,1,39,1,0,5,3,8,0,0,2,2,65,2,2,3,233340,2
23,3,30,1,0,5,5,6,2,1,1,3,21,4,10,6,384764,5
23,3,39,1,12,4,6,2,3,0,1,6,38,5,7,2,229084,1
23,1,39,1,24,1,4,5,3,0,6,0,37,7,20,5,5526,1
107,0,39,1,12,9,7,5,2,0,1,10,37,5,10,8,42304,0
82,1,30,0,25,14,7,4,1,0,7,5,37,1,7,0,234081,3
107,1,34,0,0,1,0,1,3,1,5,10,64,3,10,8,1038494,4
23,0,30,0,24,0,1,6,3,3,5,6,63,2,2,3,126194,1
82,0,39,1,12,1,1,5,0,3,2,6,65,3,35,2,128174,2
107,1,39,0,25,5,1,4,3,2,1,4,65,6,7,8,229793,2
23,1,34,1,12,2,0,1,3,1,7,0,38,7,20,4,128996,2
107,0,62,1,24,14,4,4,3,3,2,5,37,0,10,1,127555,6
82,3,62,1,0,5,6,4,0,3,3,6,65,2,14,6,42089,4
107,0,61,1,0,1,0,0,1,2,0,10,37,7,20,3,41559,5
135,1,62,1,25,0,2,8,2,3,2,4,65,5,20,2,227204,2
107,0,39,0,24,9,0,8,2,1,7,3,64,5,7,1,42314,5
107,3,39,0,0,0,3,4,0,0,2,3,22,5,7,6,41987,2
107,0,79,0,0,14,0,8,2,0,2,4,37,2,10,2,40305,4
135,3,34,1,24,5,1,0,0,2,1,3,64,0,2,5,229198,2
107,1,34,0,12,5,0,8,1,1,0,5,75,7,20,5,378833,5
23,1,39,0,24,9,1,2,1,2,4,1,37,3,35,0,41634,2
23,3,39,1,0,4,6,5,2,0,4,0,22,6,7,5,998773,9
23,1,39,0,0,1,4,5,2,3,6,4,22,5,20,3,383641,9
82,0,79,0,12,0,3,4,2,3,2,6,37,0,7,2,42005,0
107,1,30,1,0,0,4,4,3,2,3,3,64,5,20,5,381521,7
107,3,30,1,0,9,0,2,1,2,4,3,37,1,19,7,381757,4
23,1,30,1,0,14,4,1,2,1,5,1,6,0,10,2,382966,4
136,1,79,1,0,2,5,0,3,3,0,5,76,6,36,2,41777,2
82,0,39,1,12,2,6,2,2,1,1,6,65,7,36,2,385141,5
107,3,39,1,25,0,5,5,1,0,5,10,65,3,36,2,1034076,7
107,3,79,0,25,9,7,1,0,0,3,3,64,1,2,6,231329,1
135,3,39,1,24,5,6,5,0,3,0,10,74,1,14,8,225843,0
82,3,61,1,24,9,1,2,3,2,0,10,75,3,19,1,231509,1
23,0,34,1,12,14,6,4,1,0,5,5,37,1,14,5,41595,6
23,0,62,1,25,14,2,6,3,1,0,10,21,3,14,0,128225,2
23,3,61,0,12,4,1,5,0,3,5,2,65,2,14,2,377227,7
82,3,34,1,12,5,3,5,2,2,2,5,65,3,2,0,5443,9
82,0,62,0,25,9,4,6,2,2,2,1,37,2,2,8,384270,9
82,3,39,1,25,4,4,6,1,1,5,1,37,7,10,4,381029,2
135,3,30,0,0,5,1,2,0,2,0,0,22,5,20,6,1045999,9
23,1,79,0,24,1,6,8,3,0,5,5,64,7,10,6,42327,0
23,1,39,0,25,9,7,0,1,1,0,2,37,3,7,5,41168,2
23,1,79,1,25,4,5,4,2,1,0,4,37,7,36,2,385059,9
82,3,34,0,25,0,5,4,1,2,6,3,76,7,14,2,5498,0
82,3,30,1,24,9,6,4,1,1,3,3,6,5,14,5,130071,9
82,1,30,1,24,4,5,1,3,1,5,0,65,0,10,2,1052381,5
82,1,39,0,25,14,4,8,0,3,7,4,75,6,20,0,387205,2
107,0,34,1,12,9,1,0,1,0,2,0,75,2,10,7,1043813,9
107,0,34,0,0,0,1,0,2,1,2,1,75,7,14,3,129892,1
82,1,30,0,24,9,6,0,1,0,7,5,77,0,10,8,1026768,2
135,1,39,0,0,0,3,2,3,3,6,1,6,2,35,2,230435,5
23,0,30,0,12,9,1,1,3,2,6,2,76,5,14,6,5607,1
82,3,30,0,24,4,5,4,2,3,5,1,6,2,2,0,41551,1
107,3,30,0,24,14,1,0,0,2,3,6,21,3,14,3,41500,5
23,1,79,0,25,9,5,4,1,1,4,4,37,7,14,5,382177,1
82,1,39,0,12,5,2,2,3,0,3,10,21,4,2,8,229331,1
82,1,30,1,12,0,2,8,3,3,0,3,6,7,35,8,41069,2
108,3,30,0,0,2,7,6,2,3,3,3,65,7,10,2,122590,7
135,1,30,1,0,5,4,0,3,3,3,3,6,1,7,3,41990,9
82,0,30,1,24,9,3,1,2,0,4,1,37,5,7,2,229162,4
135,0,62,1,12,2,5,0,3,3,6,3,75,1,35,6,1019569,2
107,3,39,1,12,0,6,6,2,0,3,2,7,5,7,6,374297,5
135,1,30,1,25,9,2,4,0,3,2,3,21,2,2,1,41281,3
135,0,39,1,25,0,5,1,0,3,3,6,7,2,10,7,40482,7
135,1,30,0,24,1,1,6,2,3,4,3,63,5,19,8,1040161,6
23,1,39,0,24,5,5,8,0,0,7,5,76,0,35,3,5611,6
135,3,30,1,24,14,2,8,0,0,4,1,21,7,19,1,230353,3
135,0,34,0,24,9,3,4,3,0,5,4,37,1,10,0,5225,5
108,3,30,1,24,2,6,1,2,2,7,5,37,3,2,7,1030101,5
23,0,79,0,24,9,0,1,3,0,1,4,37,0,10,8,128808,2
23,1,61,0,0,0,0,6,1,2,0,6,76,2,10,4,128672,2
23,0,61,0,12,0,4,5,0,0,3,1,75,1,14,1,126145,9
107,0,39,0,0,9,0,4,2,0,5,2,6,3,14,8,127579,4
107,1,79,0,0,4,7,5,2,1,4,3,65,4,14,2,130302,7
23,1,78,0,12,9,7,5,3,1,1,3,76,0,2,3,378680,5
23,0,39,0,25,2,6,2,0,3,5,3,21,6,19,4,41672,6
107,1,61,0,24,0,5,1,1,3,5,4,64,0,10,5,234671,2
23,0,79,0,0,9,2,8,0,3,2,3,22,5,14,4,382922,1
135,3,30,0,0,5,5,2,3,1,2,0,76,4,10,5,386645,7
135,3,39,1,0,14,5,6,3,0,4,2,75,1,7,4,231011,9
108,0,34,1,12,9,7,2,1,0,2,1,63,4,2,1,1023282,4
107,0,30,1,25,0,3,4,0,0,5,3,6,6,7,1,1032620,0
135,3,30,0,25,9,3,2,2,3,2,6,7,1,2,5,41996,4
82,1,62,1,12,5,7,5,1,0,0,10,37,2,7,5,1038972,1
82,3,78,1,12,0,7,6,0,0,7,10,77,7,10,7,41436,6
82,0,34,0,0,9,5,6,3,0,5,1,6,2,36,8,1050133,0
